,Instrument,CSR Sustainability Reporting,ESG Reporting Scope,ESG Combined Score,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,ESG Controversies Score
94,CBOE.K,False,,47.9212519531013,47.9212519531013,17.5356921166977,54.5507623808123,56.6993742889647,64.5833333333333
95,CBRE.K,True,100.0,88.7669051398889,88.7669051398889,81.9716905901116,88.5188081229089,95.6085192566852,100.0
96,CDW.O,False,,54.9118853460986,54.9118853460986,8.09383262620672,71.0361408407011,55.0725255972696,100.0
97,CE,False,,46.3709167018783,46.3709167018783,38.3255026192195,45.3728573437751,62.2756377158062,100.0
98,CNC,False,,28.3839532726693,40.1012398786719,2.99145299145299,38.4137078254725,60.6811717861206,16.6666666666666
99,CNP,True,100.0,35.2688712949777,35.2688712949777,11.8783068783068,29.4612552752087,85.6961368733208,93.75
100,CDAY.K,,,,,,,,
101,CF,True,100.0,46.3442067660814,46.3442067660814,38.9872516162863,30.2438949090796,86.6225781773057,100.0
102,CRL,False,,43.9497175752667,43.9497175752667,0.0,84.0189170855046,36.7420364050057,100.0
103,SCHW.K,False,,50.4279156909501,50.4279156909501,37.8019394961526,62.8203889612298,49.0116609783845,100.0
104,CHTR.O,,,15.307266359804,15.307266359804,0.0,26.2463929403906,5.10381114903299,100.0
105,CVX,True,45.07,44.1844610966668,76.8304606548721,84.5032240866736,62.3139093447111,91.4649241246844,11.5384615384615
106,CMG,False,,37.3688801776535,37.3688801776535,16.6624958291624,52.1730639730639,33.7983503981797,82.5
107,CB,True,100.0,49.1367421218028,49.1367421218028,74.2074760938858,45.9422918555085,52.7689099798677,100.0
108,CHD,True,100.0,55.1603011982668,55.1603011982668,38.5613938591817,59.6142857142857,63.0986830895375,100.0
109,CI,True,87.4,64.8919534772828,75.6172402878989,80.6604506604506,73.2106265929795,75.9835715355263,54.1666666666666
110,CINF.O,True,85.814,49.5734286289844,49.5734286289844,62.604800540906,45.2517705541497,63.4492912452088,100.0
111,CTAS.O,False,,64.5152510963674,64.5152510963674,56.3513348436389,65.9539631165582,68.391638225256,100.0
112,CSCO.O,True,100.0,71.9039734609241,86.6650897789911,69.9438025210084,92.5730865415096,90.2981335378017,57.1428571428571
113,C,True,100.0,46.5150834322265,83.0301668644531,87.0102211807433,82.4429749843453,86.3191801817152,10.0
114,CFG,False,,45.2946953326845,45.2946953326845,21.1527035056446,42.1494531850473,67.7460182025028,100.0
115,CLX,True,100.0,67.6878542221211,67.6878542221211,59.4424677862,65.9857142857142,79.2429572010554,100.0
116,CME.O,False,,44.773433908007,44.773433908007,31.4539311104083,63.0850170118032,38.5668777613124,87.5
117,CMS,True,94.872,56.4851959963581,56.4851959963581,48.562306148513,54.172877196133,74.0607213361353,100.0
118,KO,True,100.0,77.3801854616056,77.3801854616056,68.5216679264298,80.4741612339004,82.3209288336526,83.3333333333333
119,CTSH.O,True,100.0,74.2054800555564,74.2054800555564,44.7395929410317,87.5233648494317,71.5770676174101,95.1612903225806
120,CL,True,100.0,52.1560370604985,87.6454074543304,81.1811822135134,86.6714285714285,96.0034805230121,16.6666666666666
121,CMCSA.O,True,100.0,35.5500854413197,60.2306056652482,50.4334743258793,68.1801514352623,55.8576720382638,10.8695652173913
122,CMA,True,100.0,70.2645224008352,70.2645224008352,78.5889296133843,66.1970875332361,83.6826441992431,100.0
123,CAG,True,100.0,71.8654277516828,71.8654277516828,67.6013368596955,68.4204903984724,82.5080139375821,100.0
124,COP,True,100.0,69.8713213202785,75.3195657174801,87.0055245975645,65.0058176440961,76.5730100908921,64.4230769230769
125,ED,True,84.182,67.9988325160304,67.9988325160304,67.2442742288432,60.451385056837,79.0932633012001,100.0
126,STZ,True,100.0,36.9630045167122,36.9630045167122,45.0341710758377,39.4253458419462,22.7496325421371,100.0
127,CEG.O,,,,,,,,
128,COO,False,,45.8298917877201,45.8298917877201,0.0,37.9726286371855,77.5625711035267,100.0
129,CPRT.O,False,,37.6353085116749,37.6353085116749,0.0,40.1959613505591,53.6077929465301,100.0
130,GLW,True,100.0,61.2309104372884,61.2309104372884,58.8435025935026,51.8327841184983,74.5158441462327,75.0
131,CTVA.K,,,,,,,,
132,CSGP.O,False,,45.8959382992551,45.8959382992551,3.11750599520383,43.8375245993193,60.5019908987486,100.0
133,COST.O,False,,56.7094270952749,56.7094270952749,75.4990842490842,57.340038935756,40.1851940297993,100.0
134,CTRA.K,False,,32.0932719214645,32.0932719214645,32.6430549146285,18.4499560667784,55.6175034723477,44.2307692307692
135,CCI,False,,33.8283359757955,33.8283359757955,0.980392156862746,38.5260240938639,67.7403299203641,100.0
